ID,Price
1,1.2
2,5.089027994077242
3,7.9483395542226845
4,2.9297498900107257
5,17.95815255072671
6,9.777398346820519
7,1.2
8,12.755519046829704
9,2.057358238206916
10,4.3587555383960535
11,14.643965475135701
12,3.7028934168899923
13,8.693246675785531
14,1.433401834446613
15,1.2
16,7.7294500474388315
17,21.062841806514598
18,9.507324199714503
19,6.275768586530603
20,1.2
21,8.14852661670784
22,24.628099663210833
23,10.630401912911339
24,6.525855624384121
25,3.2636886080047134
26,6.603373938221466
27,1.2
28,4.196476009455409
29,7.853147920444371
30,8.350821539344224
31,1.2
32,3.3850345987805213
33,1.2
34,7.945194490814856
35,13.856923450203794
36,8.511456579395599
37,5.541521015972876
38,5.14854048934717
39,7.834239962430956
40,8.066323599418865
41,18.807239795317628
42,1.976711706760625
43,10.05309280182064
44,1.2
45,11.379075516865214
46,1.9115352240360153
47,3.517811912444131
48,14.616727349442954
49,7.946538928467589
50,26.438457380018235
51,10.991584556088128
52,8.180325832374592
53,12.061375647378554
54,1.2
55,15.004492500472907
56,31.69660525068184
57,14.594790548098445
58,14.370823704456825
59,7.038688696716463
60,13.758753199502962
61,7.54832156426005
62,3.883491859351807
63,5.205100136846113
64,15.730855268187952
65,16.775369485542114
66,9.063963025087105
67,16.82453643085978
68,21.533421933127784
69,11.600396443054933
70,26.429334372196763
71,9.618051059605023
72,2.3975691521980025
73,11.950919945158375
74,18.781061929858424
75,8.65769399253054
76,22.299990148469988
77,14.34607225250852
78,12.034855459342452
79,8.044476228535132
80,24.335142394314744
81,7.33255294259402
82,1.2
83,11.22147841861829
84,8.554543257956084
85,13.771140494107613
86,9.152583740144337
87,7.820764825135484
88,1.2
89,1.2
90,25.290728833680532
91,15.615591946768973
92,18.567475171117167
93,6.293547994096116
94,3.786373965251414
95,4.246569689238413
96,10.249612139071814
97,39.5981048070887
98,3.7894178186049885
99,8.83009655537353
100,8.172136623010374
101,1.8048064575368699
102,10.508931422197747
103,22.64424025664721
