ID,Price
1,3.63
2,2.5
3,6.5
4,5.75
5,28.0
6,6.32
7,1.5
8,8.5
9,2.6
10,2.6
11,9.6
12,5.35
13,7.0
14,1.6
15,2.3
16,6.25
17,14.5
18,5.35
19,2.85
20,1.6
21,5.7
22,9.4
23,7.57
24,3.5
25,6.3
26,9.4
27,1.85
28,3.3
29,5.11
30,5.75
31,1.0
32,4.11
33,1.6
34,7.5
35,6.3
36,8.9
37,4.25
38,4.5
39,5.4
40,1.49
41,11.5
42,4.45
43,6.5
44,2.6
45,8.0
46,3.0
47,4.0
48,9.99
49,4.11
50,17.85
51,16.75
52,9.4
53,3.31
54,0.53
55,4.8
56,40.0
57,36.0
58,5.85
59,4.5
60,13.54
61,4.5
62,4.05
63,4.11
64,7.5
65,16.0
66,4.38
67,4.8
68,9.47
69,16.0
70,23.99
71,5.75
72,1.1
73,3.6
74,21.75
75,9.4
76,28.0
77,9.2
78,6.5
79,3.7
80,10.15
81,4.25
82,2.6
83,4.8
84,6.35
85,1.6
86,3.25
87,9.4
88,0.9
89,3.0
90,17.85
91,19.25
92,15.5
93,3.6
94,3.6
95,2.75
96,6.0
97,48.0
98,3.45
99,5.49
100,3.9
101,1.75
102,3.7
103,25.0
104,7.5
105,6.96
106,28.0
107,5.53
108,6.5
109,3.75
110,4.5
111,19.0
112,4.25
113,5.5
114,3.5
115,9.47
116,25.0
117,6.25
118,3.63
119,5.88
120,3.75
121,16.0
122,5.64
123,1.6
124,9.45
125,3.3
126,3.5
127,16.75
128,1.0
129,2.85
130,4.74
131,1.49
132,24.0
133,4.45
134,4.86
135,48.5
136,21.5
137,9.25
138,5.3
139,18.25
140,24.5
141,21.0
142,4.6
143,3.25
144,2.4
145,6.96
146,9.18
147,2.05
148,12.5
149,5.7
150,4.45
151,16.0
152,48.0
153,17.85
154,2.75
155,7.21
156,3.47
157,2.65
158,4.45
159,5.35
160,9.45
161,6.95
162,2.75
163,7.67
164,5.64
165,7.0
166,5.8
167,3.5
168,3.45
169,5.0
170,6.46
171,2.75
172,3.1
173,6.3
174,2.45
175,6.25
176,3.6
177,17.55
178,2.7
179,2.0
180,4.7
181,3.45
182,15.5
183,11.85
184,2.75
185,5.75
186,35.68
187,4.75
188,4.85
189,6.22
190,5.11
191,5.1
192,6.5
193,4.35
194,3.7
195,3.5
196,4.9
197,12.49
198,12.5
199,1.24
200,3.6
201,7.67
202,4.35
203,4.11
204,4.35
205,4.35
206,4.55
207,5.49
208,5.1
209,4.3
210,10.0
211,4.31
212,3.63
213,4.35
214,15.5
215,7.65
216,6.3
217,2.3
218,4.35
219,35.0
220,8.1
221,38.0
222,6.25
223,13.85
224,6.37
225,3.75
226,25.5
227,12.5
228,4.35
229,2.44
230,16.75
231,8.1
232,24.0
233,2.75
234,25.75
235,19.0
236,4.67
237,9.6
238,3.0
239,6.25
240,12.5
241,6.3
242,9.2
243,17.75
244,6.21
245,8.25
246,4.25
247,3.85
248,6.25
249,2.99
250,14.4
251,1.95
252,4.5
253,7.0
254,0.75
255,8.25
256,2.75
257,48.0
258,8.5
259,2.9
260,8.9
261,7.55
262,8.5
263,4.5
264,21.0
265,2.4
266,3.7
267,3.6
268,7.99
269,3.5
270,1.0
271,4.25
272,8.85
273,3.65
274,11.0
275,4.9
276,12.5
277,7.4
278,1.1
279,4.11
280,4.25
281,6.01
282,2.4
283,8.9
284,6.58
285,5.11
286,2.7
287,13.54
288,2.8
289,3.9
290,2.15
291,12.5
292,3.2
293,3.5
294,4.5
295,2.4
296,5.5
297,0.6
298,11.0
299,1.7
300,3.5
301,24.22
302,15.5
303,5.5
304,9.5
305,3.6
306,19.25
